station,date,tobs,precipitation
USC00514830,2012-01-10,70,0.0
USC00514830,2012-01-11,67,0.0
USC00514830,2012-01-12,65,0.0
USC00514830,2012-01-13,66,0.0
USC00514830,2012-01-15,73,0.0
USC00514830,2012-01-16,73,0.45
USC00514830,2012-01-17,73,0.12
USC00514830,2012-01-18,72,0.02
USC00514830,2012-01-19,66,0.0
USC00514830,2012-01-20,71,0.0
USC00514830,2012-01-22,74,0.0
USC00514830,2012-01-24,64,0.0
USC00514830,2012-01-25,70,0.23
USC00514830,2012-01-26,71,0.0
USC00514830,2012-01-27,63,0.25
USC00514830,2012-01-29,74,0.0
USC00514830,2012-01-30,67,0.08
USC00514830,2012-01-31,67,0.01
USC00514830,2012-02-01,68,0.0
USC00514830,2012-02-02,70,0.0
USC00514830,2012-02-03,64,0.0
USC00514830,2012-02-05,74,0.0
USC00514830,2012-02-06,70,0.01
USC00514830,2012-02-07,75,0.21
USC00514830,2012-02-08,66,0.07
USC00514830,2012-02-09,65,0.03
USC00514830,2012-02-10,68,0.01
USC00514830,2012-02-12,72,0.0
USC00514830,2012-02-13,70,0.0
USC00514830,2012-02-14,69,0.11
USC00514830,2012-02-15,68,0.0
USC00514830,2012-02-16,70,0.0
USC00514830,2012-02-17,69,0.09
USC00514830,2012-02-18,72,0.1
USC00514830,2012-02-20,69,0.0
USC00514830,2012-02-21,70,0.02
USC00514830,2012-02-22,70,0.04
USC00514830,2012-02-23,69,0.06
USC00514830,2012-02-24,68,0.01
USC00514830,2012-02-27,70,0.0
USC00514830,2012-02-28,69,0.03
USC00514830,2012-02-29,70,0.0
USC00514830,2012-03-01,69,0.0
USC00514830,2012-03-02,71,0.0
USC00514830,2012-03-05,66,0.0
USC00514830,2012-03-06,66,1.88
USC00514830,2012-03-07,65,1.01
USC00514830,2012-03-08,66,0.26
USC00514830,2012-03-09,63,0.64
USC00514830,2012-03-10,71,0.35
USC00514830,2012-03-11,70,0.11
USC00514830,2012-03-12,68,0.09
USC00514830,2012-03-13,67,0.0
USC00514830,2012-03-14,68,0.0
USC00514830,2012-03-15,68,0.0
USC00514830,2012-03-16,68,0.0
USC00514830,2012-03-20,63,0.0
USC00514830,2012-03-22,71,0.0
USC00514830,2012-03-26,68,0.0
USC00514830,2012-03-27,66,0.14
USC00514830,2012-03-28,68,0.0
USC00514830,2012-03-29,69,0.0
USC00514830,2012-03-30,69,0.0
USC00514830,2012-04-01,72,0.0
USC00514830,2012-04-03,72,0.0
USC00514830,2012-04-04,70,0.0
USC00514830,2012-04-05,70,0.01
USC00514830,2012-04-06,70,0.0
USC00514830,2012-04-09,68,0.0
USC00514830,2012-04-10,65,0.14
USC00514830,2012-04-11,68,0.03
USC00514830,2012-04-12,70,0.01
USC00514830,2012-04-13,69,0.0
USC00514830,2012-04-14,72,0.0
USC00514830,2012-04-15,72,0.02
USC00514830,2012-04-16,73,0.0
USC00514830,2012-04-17,71,0.0
USC00514830,2012-04-18,69,0.0
USC00514830,2012-04-19,70,0.0
USC00514830,2012-04-20,70,0.0
USC00514830,2012-04-23,68,0.0
USC00514830,2012-04-24,69,0.0
USC00514830,2012-04-25,67,0.07
USC00514830,2012-04-26,70,0.01
USC00514830,2012-04-27,71,0.07
USC00514830,2012-04-30,71,0.0
USC00514830,2012-06-21,75,0.08
USC00514830,2012-06-22,75,0.01
USC00514830,2012-06-24,76,0.0
USC00514830,2012-06-25,77,0.12
USC00514830,2012-06-26,75,0.03
USC00514830,2012-06-27,74,0.2
USC00514830,2012-06-28,75,0.0
USC00514830,2012-06-29,76,0.23
USC00514830,2012-06-30,78,0.02
USC00514830,2012-07-01,78,0.02
USC00514830,2012-07-02,76,0.0
USC00514830,2012-07-03,75,0.05
USC00514830,2012-07-04,75,0.19
USC00514830,2012-07-05,76,0.11
USC00514830,2012-07-06,75,0.04
USC00514830,2012-07-07,77,0.1
USC00514830,2012-07-08,78,0.0
USC00514830,2012-07-09,77,0.01
USC00514830,2012-07-10,74,0.03
USC00514830,2012-07-11,76,0.0
USC00514830,2012-07-12,71,0.02
USC00514830,2012-07-13,77,0.12
USC00514830,2012-07-14,79,0.03
USC00514830,2012-07-15,72,0.13
USC00514830,2012-07-16,76,0.17
USC00514830,2012-07-17,77,0.1
USC00514830,2012-07-18,77,0.05
USC00514830,2012-07-19,76,0.16
USC00514830,2012-07-20,73,0.05
USC00514830,2012-07-21,79,0.12
USC00514830,2012-07-22,79,0.0
USC00514830,2012-07-23,77,0.01
USC00514830,2012-07-24,76,0.0
USC00514830,2012-07-25,79,0.0
USC00514830,2012-07-26,77,0.01
USC00514830,2012-07-27,77,0.11
USC00514830,2012-07-28,79,0.21
USC00514830,2012-07-29,77,0.1
USC00514830,2012-07-30,77,0.0
USC00514830,2012-07-31,76,0.1
USC00514830,2012-08-06,80,0.0
USC00514830,2012-08-13,78,0.0
USC00514830,2012-08-14,75,0.06
USC00514830,2012-08-15,76,0.01
USC00514830,2012-08-16,77,0.02
USC00514830,2012-08-17,73,0.0
USC00514830,2012-08-20,79,0.0
USC00514830,2012-08-21,79,0.01
USC00514830,2012-08-22,77,0.03
USC00514830,2012-08-23,78,0.02
USC00514830,2012-08-24,78,0.0
USC00514830,2012-08-27,73,0.0
USC00514830,2012-08-28,75,0.23
USC00514830,2012-08-29,74,0.0
USC00514830,2012-08-30,77,0.13
USC00514830,2012-08-31,76,0.0
USC00514830,2012-09-01,79,0.0
USC00514830,2012-09-03,76,0.0
USC00514830,2012-09-04,77,0.02
USC00514830,2012-09-05,73,0.05
USC00514830,2012-09-06,76,0.07
USC00514830,2012-09-07,76,0.14
USC00514830,2012-09-10,77,0.0
USC00514830,2012-09-11,77,0.16
USC00514830,2012-09-12,75,0.0
USC00514830,2012-09-13,76,0.0
USC00514830,2012-09-14,77,0.0
USC00514830,2012-09-17,80,0.0
USC00514830,2012-09-18,72,0.04
USC00514830,2012-09-19,78,0.05
USC00514830,2012-09-20,76,0.17
USC00514830,2012-09-21,76,0.05
USC00514830,2012-09-22,79,0.03
USC00514830,2012-09-23,75,0.04
USC00514830,2012-09-24,76,0.06
USC00514830,2012-09-25,77,0.0
USC00514830,2012-09-26,76,0.0
USC00514830,2012-09-27,77,0.0
USC00514830,2012-09-28,77,0.15
USC00514830,2012-09-29,80,0.08
USC00514830,2012-10-01,80,0.0
USC00514830,2012-10-02,76,0.0
USC00514830,2012-10-03,77,0.0
USC00514830,2012-10-04,78,0.0
USC00514830,2012-10-05,76,0.0
USC00514830,2012-10-06,79,0.0
USC00514830,2012-10-07,81,0.0
USC00514830,2012-10-08,80,0.04
USC00514830,2012-10-09,79,0.0
USC00514830,2012-10-10,74,0.0
USC00514830,2012-10-11,80,0.0
USC00514830,2012-10-12,78,0.0
USC00514830,2012-10-14,79,0.0
USC00514830,2012-10-15,80,0.06
USC00514830,2012-10-16,76,0.01
USC00514830,2012-10-17,73,0.14
USC00514830,2012-10-18,74,0.06
USC00514830,2012-10-19,77,0.0
USC00514830,2012-10-20,76,0.0
USC00514830,2012-10-22,78,0.0
USC00514830,2012-10-23,78,0.0
USC00514830,2012-10-24,74,0.11
USC00514830,2012-10-25,75,0.72
USC00514830,2012-10-26,75,0.0
USC00514830,2012-10-27,80,0.0
USC00514830,2012-10-29,80,0.0
USC00514830,2012-10-30,77,0.03
USC00514830,2012-10-31,74,0.02
USC00514830,2012-11-01,77,0.0
USC00514830,2012-11-02,76,0.0
USC00514830,2012-11-03,81,0.0
USC00514830,2012-11-04,78,0.0
USC00514830,2012-11-05,75,0.0
USC00514830,2012-11-06,76,0.11
USC00514830,2012-11-07,78,0.05
USC00514830,2012-11-08,76,0.0
USC00514830,2012-11-09,77,0.01
USC00514830,2012-11-11,78,0.0
USC00514830,2012-11-12,80,0.0
USC00514830,2012-11-13,76,0.08
USC00514830,2012-11-14,75,0.05
USC00514830,2012-11-15,75,0.48
USC00514830,2012-11-16,72,0.07
USC00514830,2012-11-17,75,0.09
USC00514830,2012-11-18,73,0.06
USC00514830,2012-11-19,75,0.03
USC00514830,2012-11-20,75,0.02
USC00514830,2012-11-21,73,0.0
USC00514830,2012-11-24,77,0.0
USC00514830,2012-11-27,74,0.0
USC00514830,2012-11-28,72,0.0
USC00514830,2012-11-29,72,0.0
USC00514830,2012-11-30,69,0.0
USC00514830,2012-12-01,68,0.0
USC00514830,2012-12-03,79,0.0
USC00514830,2012-12-04,76,0.0
USC00514830,2012-12-05,73,0.08
USC00514830,2012-12-06,75,0.0
USC00514830,2012-12-07,71,0.0
USC00514830,2012-12-10,76,0.0
USC00514830,2012-12-11,74,0.0
USC00514830,2012-12-12,73,0.03
USC00514830,2012-12-13,73,0.25
USC00514830,2012-12-14,74,0.22
USC00514830,2012-12-17,73,0.0
USC00514830,2012-12-18,72,0.22
USC00514830,2012-12-19,76,0.29
USC00514830,2012-12-21,75,0.0
USC00514830,2012-12-22,77,0.0
USC00514830,2012-12-24,74,0.0
USC00514830,2012-12-26,76,0.0
USC00514830,2012-12-28,75,0.0
USC00514830,2012-12-31,76,0.0
USC00514830,2013-01-02,71,0.0
USC00514830,2013-01-03,70,0.28
USC00514830,2013-01-04,73,0.07
USC00514830,2013-01-05,72,0.2
USC00514830,2013-01-07,74,0.0
USC00514830,2013-01-08,72,0.02
USC00514830,2013-01-09,74,0.44
USC00514830,2013-01-10,73,0.09
USC00514830,2013-01-11,72,0.0
USC00514830,2013-01-14,74,0.0
USC00514830,2013-01-15,69,0.77
USC00514830,2013-01-16,66,0.0
USC00514830,2013-01-17,67,0.02
USC00514830,2013-01-18,75,0.0
USC00514830,2013-01-19,72,0.03
USC00514830,2013-01-21,71,0.0
USC00514830,2013-01-22,71,0.0
USC00514830,2013-01-23,71,0.0
USC00514830,2013-01-24,70,0.45
USC00514830,2013-01-25,70,0.09
USC00514830,2013-01-26,75,0.0
USC00514830,2013-01-28,67,0.0
USC00514830,2013-01-29,64,0.68
USC00514830,2013-01-30,72,0.02
USC00514830,2013-01-31,71,0.01
USC00514830,2013-02-01,74,0.0
USC00514830,2013-02-03,73,0.0
USC00514830,2013-02-04,71,0.0
USC00514830,2013-02-05,72,0.06
USC00514830,2013-02-06,70,0.03
USC00514830,2013-02-07,73,0.39
USC00514830,2013-02-08,72,0.0
USC00514830,2013-02-11,71,0.0
USC00514830,2013-02-12,70,0.01
USC00514830,2013-02-13,70,0.0
USC00514830,2013-02-14,70,0.0
USC00514830,2013-02-15,72,0.0
USC00514830,2013-02-16,74,0.06
USC00514830,2013-02-18,72,0.0
USC00514830,2013-02-19,70,0.0
USC00514830,2013-02-20,72,0.34
USC00514830,2013-02-21,68,0.22
USC00514830,2013-02-22,70,1.4
USC00514830,2013-02-23,74,0.21
USC00514830,2013-02-25,70,0.0
USC00514830,2013-02-26,71,0.25
USC00514830,2013-02-27,73,0.03
USC00514830,2013-02-28,72,0.0
USC00514830,2013-03-01,71,0.0
USC00514830,2013-03-02,72,0.0
USC00514830,2013-03-04,73,0.0
USC00514830,2013-03-05,70,0.0
USC00514830,2013-03-06,72,0.0
USC00514830,2013-03-07,66,0.02
USC00514830,2013-03-08,67,0.13
USC00514830,2013-03-10,69,0.0
USC00514830,2013-03-11,67,0.27
USC00514830,2013-03-12,69,0.0
USC00514830,2013-03-13,71,0.0
USC00514830,2013-03-14,69,0.0
USC00514830,2013-03-19,70,0.19
USC00514830,2013-03-20,74,0.0
USC00514830,2013-03-21,74,0.0
USC00514830,2013-03-28,75,0.28
USC00514830,2013-03-29,73,0.04
USC00514830,2013-04-01,68,0.0
USC00514830,2013-04-02,68,0.0
USC00514830,2013-04-03,71,0.0
USC00514830,2013-04-04,73,0.0
USC00514830,2013-04-07,76,0.0
USC00514830,2013-04-08,75,0.0
USC00514830,2013-04-09,75,0.2
USC00514830,2013-04-10,76,0.0
USC00514830,2013-04-11,76,0.01
USC00514830,2013-04-12,74,0.05
USC00514830,2013-04-13,73,0.0
USC00514830,2013-04-14,81,0.0
USC00514830,2013-04-15,75,0.57
USC00514830,2013-04-16,74,0.07
USC00514830,2013-04-17,76,0.0
USC00514830,2013-04-18,76,0.0
USC00514830,2013-04-19,73,0.22
USC00514830,2013-04-20,77,0.05
USC00514830,2013-04-22,74,0.0
USC00514830,2013-04-23,77,0.32
USC00514830,2013-04-24,69,1.52
USC00514830,2013-04-25,77,0.01
USC00514830,2013-04-26,76,0.0
USC00514830,2013-04-29,81,0.0
USC00514830,2013-04-30,76,0.0
USC00514830,2013-05-01,77,0.0
USC00514830,2013-05-02,76,0.01
USC00514830,2013-05-03,77,0.0
USC00514830,2013-05-05,76,0.0
USC00514830,2013-05-06,73,0.29
USC00514830,2013-05-07,75,0.0
USC00514830,2013-05-08,74,0.0
USC00514830,2013-05-09,75,0.0
USC00514830,2013-05-10,72,0.04
USC00514830,2013-05-12,71,0.0
USC00514830,2013-05-13,76,0.06
USC00514830,2013-05-14,77,0.0
USC00514830,2013-05-15,78,0.0
USC00514830,2013-05-16,75,0.1
USC00514830,2013-05-17,75,0.03
USC00514830,2013-05-20,73,0.0
USC00514830,2013-05-21,73,0.0
USC00514830,2013-05-22,76,0.0
USC00514830,2013-05-23,77,0.0
USC00514830,2013-05-24,77,0.0
USC00514830,2013-05-25,76,0.08
USC00514830,2013-05-27,76,0.0
USC00514830,2013-05-28,76,0.09
USC00514830,2013-05-29,74,0.63
USC00514830,2013-05-30,77,1.07
USC00514830,2013-05-31,76,0.0
USC00514830,2013-06-03,78,0.0
USC00514830,2013-06-04,76,0.0
USC00514830,2013-06-05,78,0.0
USC00514830,2013-06-06,76,0.0
USC00514830,2013-06-07,76,0.01
USC00514830,2013-06-08,78,0.0
USC00514830,2013-06-09,79,0.01
USC00514830,2013-06-10,77,0.0
USC00514830,2013-06-11,76,0.0
USC00514830,2013-06-12,77,0.04
USC00514830,2013-06-13,77,0.08
USC00514830,2013-06-14,76,0.03
USC00514830,2013-06-16,78,0.0
USC00514830,2013-06-17,76,0.04
USC00514830,2013-06-18,76,0.04
USC00514830,2013-06-19,77,0.08
USC00514830,2013-06-20,71,0.01
USC00514830,2013-06-25,74,0.0
USC00514830,2013-06-26,72,0.17
USC00514830,2013-06-27,77,0.0
USC00514830,2013-07-01,76,0.0
USC00514830,2013-07-02,75,0.14
USC00514830,2013-07-03,75,0.03
USC00514830,2013-07-04,79,0.0
USC00514830,2013-07-05,75,0.0
USC00514830,2013-07-06,79,0.0
USC00514830,2013-07-08,79,0.0
USC00514830,2013-07-09,79,0.0
USC00514830,2013-07-10,74,0.12
USC00514830,2013-07-11,76,0.01
USC00514830,2013-07-12,76,0.12
USC00514830,2013-07-13,78,0.15
USC00514830,2013-07-14,80,0.0
USC00514830,2013-07-15,78,0.0
USC00514830,2013-07-16,77,0.0
USC00514830,2013-07-17,77,0.0
USC00514830,2013-07-18,76,0.0
USC00514830,2013-07-19,78,0.05
USC00514830,2013-07-20,79,0.08
USC00514830,2013-07-22,76,0.0
USC00514830,2013-07-23,76,0.14
USC00514830,2013-07-24,77,0.0
USC00514830,2013-07-25,77,0.0
USC00514830,2013-07-26,77,0.0
USC00514830,2013-07-27,79,0.0
USC00514830,2013-07-29,77,0.0
USC00514830,2013-07-30,78,0.11
USC00514830,2013-07-31,74,0.05
USC00514830,2013-08-19,77,0.0
USC00514830,2013-08-20,76,0.0
USC00514830,2013-08-21,77,0.43
USC00514830,2013-08-22,79,0.0
USC00514830,2013-08-23,76,0.0
USC00514830,2013-08-25,81,0.0
USC00514830,2013-08-26,79,0.0
USC00514830,2013-08-27,78,0.0
USC00514830,2013-08-28,80,0.0
USC00514830,2013-08-29,77,0.01
USC00514830,2013-08-30,80,0.04
USC00514830,2013-08-31,81,0.0
USC00514830,2013-09-02,80,0.0
USC00514830,2013-09-03,79,0.0
USC00514830,2013-09-04,78,0.01
USC00514830,2013-09-05,78,0.0
USC00514830,2013-09-06,78,0.0
USC00514830,2013-09-07,81,0.36
USC00514830,2013-09-09,79,0.0
USC00514830,2013-09-10,79,0.0
USC00514830,2013-09-11,76,0.08
USC00514830,2013-09-12,77,0.0
USC00514830,2013-09-13,74,0.85
USC00514830,2013-09-14,82,0.02
USC00514830,2013-09-16,81,0.0
USC00514830,2013-09-17,75,0.21
USC00514830,2013-09-18,80,0.03
USC00514830,2013-09-19,79,0.0
USC00514830,2013-09-20,78,0.0
USC00514830,2013-09-22,81,0.0
USC00514830,2013-09-23,76,0.04
USC00514830,2013-09-24,78,0.17
USC00514830,2013-09-25,78,0.12
USC00514830,2013-09-26,77,0.19
USC00514830,2013-09-27,78,0.0
USC00514830,2013-09-28,81,0.0
USC00514830,2013-09-30,80,0.0
USC00514830,2013-10-01,78,0.05
USC00514830,2013-10-02,80,0.0
USC00514830,2013-10-03,79,0.0
USC00514830,2013-10-04,77,0.0
USC00514830,2013-10-06,78,0.0
USC00514830,2013-10-07,78,0.24
USC00514830,2013-10-08,78,0.01
USC00514830,2013-10-09,76,0.31
USC00514830,2013-10-10,78,0.0
USC00514830,2013-10-11,77,1.95
USC00514830,2013-10-14,76,0.0
USC00514830,2013-10-15,76,0.09
USC00514830,2013-10-16,76,0.02
USC00514830,2013-10-17,77,0.0
USC00514830,2013-10-18,76,0.01
USC00514830,2013-10-19,73,0.05
USC00514830,2013-10-20,77,0.0
USC00514830,2013-10-21,75,0.0
USC00514830,2013-10-22,76,0.0
USC00514830,2013-10-23,77,0.0
USC00514830,2013-10-24,76,0.0
USC00514830,2013-10-25,76,0.0
USC00514830,2013-10-26,80,0.0
USC00514830,2013-10-28,76,0.0
USC00514830,2013-10-29,78,0.0
USC00514830,2013-10-30,78,0.0
USC00514830,2013-10-31,77,0.1
USC00514830,2013-11-01,77,0.0
USC00514830,2013-11-04,78,0.0
USC00514830,2013-11-05,74,0.0
USC00514830,2013-11-06,73,0.14
USC00514830,2013-11-07,74,0.62
USC00514830,2013-11-08,74,1.55
USC00514830,2013-11-09,73,0.87
USC00514830,2013-11-10,77,2.77
USC00514830,2013-11-11,74,0.32
USC00514830,2013-11-12,70,0.03
USC00514830,2013-11-13,65,0.0
USC00514830,2013-11-14,73,0.0
USC00514830,2013-11-15,75,0.47
USC00514830,2013-11-16,79,0.0
USC00514830,2013-11-17,78,0.0
USC00514830,2013-11-18,74,0.04
USC00514830,2013-11-19,75,0.0
USC00514830,2013-11-20,74,0.0
USC00514830,2013-11-21,74,0.0
USC00514830,2013-11-22,73,0.0
USC00514830,2013-11-23,75,0.09
USC00514830,2013-11-25,78,0.0
USC00514830,2013-11-26,77,0.0
USC00514830,2013-11-27,77,0.0
USC00514830,2013-11-29,77,0.0
USC00514830,2013-11-30,79,0.26
USC00514830,2013-12-02,73,0.0
USC00514830,2013-12-03,75,0.2
USC00514830,2013-12-04,73,0.0
USC00514830,2013-12-05,73,0.0
USC00514830,2013-12-06,74,0.05
USC00514830,2013-12-07,78,0.04
USC00514830,2013-12-08,78,0.0
USC00514830,2013-12-09,78,0.0
USC00514830,2013-12-10,75,0.05
USC00514830,2013-12-11,75,0.0
USC00514830,2013-12-12,75,0.0
USC00514830,2013-12-13,74,0.07
USC00514830,2013-12-14,77,0.0
USC00514830,2013-12-16,72,0.0
USC00514830,2013-12-17,72,0.0
USC00514830,2013-12-18,73,0.02
USC00514830,2013-12-19,71,0.52
USC00514830,2013-12-20,75,0.1
USC00514830,2013-12-21,76,0.07
USC00514830,2013-12-23,74,0.0
USC00514830,2013-12-24,75,0.0
USC00514830,2013-12-26,74,0.0
USC00514830,2013-12-27,75,0.03
USC00514830,2013-12-28,73,0.01
USC00514830,2013-12-29,72,0.0
USC00514830,2013-12-30,72,0.0
USC00514830,2013-12-31,75,0.23
USC00514830,2014-01-02,75,0.0
USC00514830,2014-01-03,71,0.35
USC00514830,2014-01-04,73,0.0
USC00514830,2014-01-06,73,0.0
USC00514830,2014-01-07,71,0.0
USC00514830,2014-01-08,71,0.0
USC00514830,2014-01-09,70,0.01
USC00514830,2014-01-10,74,0.03
USC00514830,2014-01-11,75,0.62
USC00514830,2014-01-13,70,0.0
USC00514830,2014-01-14,74,0.59
USC00514830,2014-01-15,74,0.0
USC00514830,2014-01-16,73,0.01
USC00514830,2014-01-17,75,0.0
USC00514830,2014-01-18,74,0.0
USC00514830,2014-01-20,71,0.0
USC00514830,2014-01-21,72,0.0
USC00514830,2014-01-23,68,0.0
USC00514830,2014-01-24,66,0.0
USC00514830,2014-01-27,66,0.0
USC00514830,2014-01-28,69,0.13
USC00514830,2014-01-29,69,0.24
USC00514830,2014-01-30,70,0.19
USC00514830,2014-01-31,71,0.0
USC00514830,2014-02-03,71,0.0
USC00514830,2014-02-04,65,1.12
USC00514830,2014-02-05,75,0.08
USC00514830,2014-02-06,71,0.18
USC00514830,2014-02-07,70,0.25
USC00514830,2014-02-10,75,0.0
USC00514830,2014-02-11,68,0.0
USC00514830,2014-02-12,73,0.0
USC00514830,2014-02-13,71,0.0
USC00514830,2014-02-14,72,0.02
USC00514830,2014-02-15,71,0.16
USC00514830,2014-02-17,72,0.0
USC00514830,2014-02-18,74,0.03
USC00514830,2014-02-19,71,0.13
USC00514830,2014-02-26,70,0.0
USC00514830,2014-02-27,70,0.02
USC00514830,2014-02-28,76,0.02
USC00514830,2014-03-01,76,0.23
USC00514830,2014-03-02,67,0.23
USC00514830,2014-03-03,72,0.16
USC00514830,2014-03-04,71,0.0
USC00514830,2014-03-05,69,0.0
USC00514830,2014-03-06,75,0.0
USC00514830,2014-03-07,75,0.0
USC00514830,2014-03-08,69,0.42
USC00514830,2014-03-10,75,0.0
USC00514830,2014-03-11,74,0.0
USC00514830,2014-03-12,74,0.0
USC00514830,2014-03-13,75,0.0
USC00514830,2014-03-14,75,0.0
USC00514830,2014-03-16,70,0.0
USC00514830,2014-03-17,70,0.03
USC00514830,2014-03-18,70,0.0
USC00514830,2014-03-19,73,0.0
USC00514830,2014-03-20,75,0.0
USC00514830,2014-03-21,72,0.0
USC00514830,2014-03-30,74,0.0
USC00514830,2014-03-31,74,0.11
USC00514830,2014-04-01,76,0.0
USC00514830,2014-04-02,74,0.13
USC00514830,2014-04-03,75,0.04
USC00514830,2014-04-04,74,0.0
USC00514830,2014-04-05,75,0.0
USC00514830,2014-04-06,76,0.19
USC00514830,2014-04-07,70,0.31
USC00514830,2014-04-08,71,0.0
USC00514830,2014-04-09,72,0.0
USC00514830,2014-04-10,71,0.0
USC00514830,2014-04-11,75,0.0
USC00514830,2014-04-12,70,0.04
USC00514830,2014-04-13,73,0.0
USC00514830,2014-04-14,75,0.0
USC00514830,2014-04-15,74,0.02
USC00514830,2014-04-16,73,0.0
USC00514830,2014-04-17,76,0.06
USC00514830,2014-04-18,74,0.03
USC00514830,2014-04-20,77,0.0
USC00514830,2014-04-21,73,0.12
USC00514830,2014-04-22,76,0.09
USC00514830,2014-04-23,74,0.0
USC00514830,2014-04-24,75,0.0
USC00514830,2014-04-25,76,0.25
USC00514830,2014-04-28,76,0.0
USC00514830,2014-04-29,72,0.0
USC00514830,2014-04-30,71,0.21
USC00514830,2014-05-01,71,0.0
USC00514830,2014-05-02,72,0.09
USC00514830,2014-05-03,77,0.01
USC00514830,2014-05-04,78,0.0
USC00514830,2014-05-05,77,0.0
USC00514830,2014-05-06,78,0.01
USC00514830,2014-05-07,75,0.0
USC00514830,2014-05-08,77,0.02
USC00514830,2014-05-09,78,0.22
USC00514830,2014-05-12,73,0.0
USC00514830,2014-05-13,73,0.0
USC00514830,2014-05-14,72,0.01
USC00514830,2014-05-15,77,0.0
USC00514830,2014-05-16,75,0.37
USC00514830,2014-05-17,76,0.01
USC00514830,2014-05-19,77,0.0
USC00514830,2014-05-20,77,0.07
USC00514830,2014-05-21,77,0.0
USC00514830,2014-05-22,77,0.04
USC00514830,2014-05-23,78,0.0
USC00514830,2014-05-26,73,0.0
USC00514830,2014-05-27,77,0.9
USC00514830,2014-05-28,77,0.09
USC00514830,2014-05-29,78,0.02
USC00514830,2014-05-30,77,0.0
USC00514830,2014-06-01,77,0.0
USC00514830,2014-06-02,78,0.02
USC00514830,2014-06-03,77,0.0
USC00514830,2014-06-04,77,0.0
USC00514830,2014-06-05,76,0.0
USC00514830,2014-06-06,75,0.13
USC00514830,2014-06-07,79,0.04
USC00514830,2014-06-09,75,0.0
USC00514830,2014-06-10,73,0.16
USC00514830,2014-06-11,76,0.17
USC00514830,2014-06-12,78,0.0
USC00514830,2014-06-13,77,0.0
USC00514830,2014-06-14,78,0.0
USC00514830,2014-06-16,76,0.0
USC00514830,2014-06-17,75,0.39
USC00514830,2014-06-18,76,0.08
USC00514830,2014-06-19,77,0.14
USC00514830,2014-06-20,74,0.07
USC00514830,2014-06-21,78,0.11
USC00514830,2014-06-23,77,0.0
USC00514830,2014-06-24,77,0.03
USC00514830,2014-06-25,74,0.1
USC00514830,2014-06-26,74,0.08
USC00514830,2014-06-27,78,0.08
USC00514830,2014-06-29,79,0.0
USC00514830,2014-06-30,79,0.04
USC00514830,2014-07-01,76,0.0
USC00514830,2014-07-02,79,0.03
USC00514830,2014-07-03,78,0.05
USC00514830,2014-07-04,77,0.03
USC00514830,2014-07-05,78,0.01
USC00514830,2014-07-06,79,0.05
USC00514830,2014-07-07,77,0.0
USC00514830,2014-07-08,76,0.02
USC00514830,2014-07-09,78,0.09
USC00514830,2014-07-10,78,0.03
USC00514830,2014-07-11,75,0.0
USC00514830,2014-07-12,81,0.01
USC00514830,2014-07-13,78,0.14
USC00514830,2014-07-14,78,0.15
USC00514830,2014-07-15,78,0.01
USC00514830,2014-07-16,78,0.32
USC00514830,2014-07-17,78,0.04
USC00514830,2014-07-18,79,0.09
USC00514830,2014-07-19,80,0.0
USC00514830,2014-07-20,76,11.53
USC00514830,2014-07-21,78,0.57
USC00514830,2014-07-22,78,0.05
USC00514830,2014-07-23,77,0.26
USC00514830,2014-07-24,78,0.02
USC00514830,2014-07-25,79,0.02
USC00514830,2014-07-27,81,0.0
USC00514830,2014-07-28,79,0.0
USC00514830,2014-07-29,79,0.0
USC00514830,2014-07-30,79,0.0
USC00514830,2014-07-31,78,0.0
USC00514830,2014-08-01,79,0.0
USC00514830,2014-08-02,78,0.09
USC00514830,2014-08-04,80,0.0
USC00514830,2014-08-05,79,0.0
USC00514830,2014-08-06,78,0.01
USC00514830,2014-08-07,79,0.29
USC00514830,2014-08-08,76,0.56
USC00514830,2014-08-09,79,0.72
USC00514830,2014-08-11,79,0.0
USC00514830,2014-08-12,79,0.01
USC00514830,2014-08-13,79,0.1
USC00514830,2014-08-14,78,0.0
USC00514830,2014-08-15,78,0.0
USC00514830,2014-08-17,79,0.0
USC00514830,2014-08-18,79,0.0
USC00514830,2014-08-19,78,0.0
USC00514830,2014-08-20,78,0.14
USC00514830,2014-08-21,77,0.0
USC00514830,2014-08-22,76,0.08
USC00514830,2014-08-24,80,0.0
USC00514830,2014-08-25,80,0.0
USC00514830,2014-08-26,80,0.19
USC00514830,2014-08-27,80,0.05
USC00514830,2014-08-28,80,0.09
USC00514830,2014-08-29,80,0.04
USC00514830,2014-08-30,80,0.05
USC00514830,2014-09-01,80,0.0
USC00514830,2014-09-02,80,0.47
USC00514830,2014-09-03,79,0.0
USC00514830,2014-09-04,82,0.01
USC00514830,2014-09-05,79,0.09
USC00514830,2014-09-07,81,0.0
USC00514830,2014-09-08,79,0.0
USC00514830,2014-09-09,80,0.0
USC00514830,2014-09-10,81,0.01
USC00514830,2014-09-11,80,0.0
USC00514830,2014-09-12,80,0.3
USC00514830,2014-09-15,77,0.0
USC00514830,2014-09-16,81,0.0
USC00514830,2014-09-17,80,0.09
USC00514830,2014-10-02,80,0.0
USC00514830,2014-10-03,80,0.02
USC00514830,2014-10-04,81,0.0
USC00514830,2014-10-06,81,0.0
USC00514830,2014-10-07,80,0.07
USC00514830,2014-10-08,80,0.0
